Age;Monthly Salary;Have you ever been refused a U.S. Visa?;Is your mother in the U.S.?;Do you have any immediate relatives, not including parents in the U.S.?;Do you have any other relatives in the United States?;MARRIED;COMMON LAW MARRIAGE;SINGLE;WIDOWED;Ha_Viajado_Binario;y
1.23;-1.7;0;1;1;1;1;1;0;0;0;0
0.41;0.11;1;1;0;1;1;1;1;0;0;0
0.96;-0.14;0;1;1;1;1;1;1;1;0;0
0.14;1.34;0;0;1;0;0;1;0;0;1;0
-1.42;1.08;1;0;0;1;0;1;1;0;0;0
0.75;-0.68;1;1;0;0;1;0;1;0;1;0
1.57;0.8;0;0;0;1;0;1;0;0;1;0
-1.35;-0.71;0;1;0;1;1;1;0;1;0;0
-0.27;1.69;0;0;0;0;1;0;1;1;1;0
-0.33;-0.86;0;0;0;0;1;1;0;1;1;0
0.96;0.27;0;1;0;1;1;0;1;1;0;0
-1.63;0.04;0;1;1;1;1;0;0;1;1;0
-0.4;1.72;1;0;0;0;0;0;0;1;1;0
-0.4;-1.62;0;0;1;1;0;1;0;0;0;0
0.01;-0.2;0;1;1;1;1;1;0;1;0;0
-0.33;-0.89;0;1;0;0;0;0;1;1;0;0
0.21;0.5;0;1;0;0;0;1;0;0;0;0
1.43;-1.23;1;0;1;0;0;0;0;1;1;0
-0.54;0.57;0;0;0;0;0;1;1;1;1;0
-0.61;1.59;1;1;0;1;0;1;1;0;1;0
0.21;-0.32;1;0;0;1;1;0;0;0;0;0
1.16;-0.37;1;1;0;1;0;1;0;0;1;0
-0.06;-0.7;0;1;1;0;1;1;0;1;1;0
-1.29;1.3;1;1;1;1;1;1;1;0;0;0
0.21;1.62;1;1;1;1;1;0;0;1;0;0
0.41;-1.29;0;1;1;1;0;1;1;1;1;0
-0.13;1.56;1;1;0;1;1;1;0;1;1;0
1.03;0.07;1;1;0;1;1;1;0;0;0;0
-1.22;-0.24;1;0;1;1;0;1;0;0;0;0
-1.56;-1.16;0;1;1;1;0;0;1;1;1;0
0.82;0.84;0;0;0;0;0;1;1;1;1;0
-0.88;-0.62;0;0;0;1;0;1;1;0;0;0
1.5;1.57;0;1;0;1;0;0;1;1;1;0
-0.13;-0.03;1;1;0;1;0;1;0;0;1;0
-1.08;1.68;0;0;0;0;0;0;1;1;0;0
-1.01;1.02;1;1;0;1;0;0;1;1;1;0
-0.4;0.44;0;0;0;1;0;1;0;1;1;0
0.14;0.99;0;1;1;0;1;0;0;0;1;0
0.82;-1.45;0;1;1;0;1;1;1;0;1;0
-0.2;-1.7;0;1;0;0;1;1;0;0;0;0
1.57;0.93;1;1;1;1;0;0;1;1;0;0
0.55;1.17;0;1;1;1;1;0;1;1;1;0
-0.06;-0.1;1;1;0;0;1;1;1;0;0;0
-1.08;0.52;0;1;0;1;1;0;1;0;0;0
0.21;0.74;1;0;1;1;1;0;0;0;0;0
1.09;-1.36;0;1;0;0;1;1;0;0;1;0
0.28;1.18;0;1;0;0;0;0;0;1;0;0
-1.29;-1.56;1;0;1;1;0;1;1;1;0;0
0.75;0.68;0;0;1;0;1;1;0;0;1;0
0.21;1.68;1;1;0;0;0;0;0;1;0;0
-1.29;0.77;1;1;1;0;1;0;1;1;0;0
0.82;0.48;0;0;0;0;1;0;0;1;0;0
1.3;-1.59;0;0;0;1;1;0;0;1;1;0
-1.56;-0.43;0;1;1;1;1;0;1;0;0;0
-1.63;0.13;1;1;0;1;1;1;1;0;0;0
-1.01;-1.26;1;0;1;1;1;1;0;1;0;0
-1.01;-1.01;0;1;1;0;1;0;1;0;0;0
0.14;-1.45;1;0;1;0;0;1;0;0;0;0
1.09;0.95;0;0;0;0;0;1;1;1;0;0
-0.88;-1.28;1;1;0;0;1;0;1;1;1;0
-0.47;0.29;0;0;1;0;0;1;1;1;1;0
1.7;-1.62;1;0;1;0;1;0;0;0;1;0
0.75;-1.04;1;0;0;1;1;0;0;1;0;0
-0.67;-1.6;1;1;0;0;1;0;1;1;0;0
-0.81;-0.34;1;0;1;1;0;0;1;0;0;0
-0.61;0.44;0;0;1;0;0;0;0;0;1;0
-1.69;-1.21;0;1;0;1;1;1;0;1;1;0
0.96;1.33;1;0;1;1;0;1;0;0;1;0
-0.27;-0.77;0;1;0;0;1;0;1;1;1;0
-0.81;1.58;0;0;0;0;0;1;1;1;1;0
0.75;-0.82;1;1;0;0;1;1;1;1;0;0
-0.47;1.51;0;1;0;1;1;1;0;1;0;0
-0.54;-0.21;0;0;0;0;0;1;0;0;1;0
-0.54;-1.64;0;0;1;0;1;1;1;0;1;0
-0.2;0.24;0;1;0;0;0;0;1;0;1;0
-0.88;0.8;0;1;0;1;1;1;1;1;1;0
0.96;-1.44;1;0;1;1;1;1;0;0;0;0
-0.81;-0.75;0;1;0;1;1;0;0;1;0;0
-0.95;0.04;0;1;1;0;0;0;1;0;1;0
-0.06;1.5;0;1;1;1;0;0;0;1;1;0
-0.81;1.69;1;0;0;0;1;0;0;1;1;0
-1.01;0.3;0;0;1;1;1;0;0;1;1;0
-1.42;0.33;1;1;1;1;0;0;0;1;0;0
1.64;0.81;0;1;0;0;0;0;0;0;1;0
-1.42;-0.71;0;0;1;1;1;1;1;1;1;0
0.82;0.63;0;0;1;0;0;1;1;0;0;0
0.41;0.54;1;1;0;1;0;0;1;0;1;0
0.75;0.33;0;1;0;1;0;1;0;0;0;0
0.21;1.13;1;1;0;0;1;0;1;0;0;0
-0.54;1.01;1;0;0;0;1;0;0;1;0;0
-0.13;1.63;1;1;0;0;0;0;0;1;0;0
1.09;-0.07;1;1;1;0;0;1;0;0;1;0
1.43;0.29;1;1;0;0;0;0;0;0;0;1
-0.88;0.12;0;1;0;1;0;0;0;0;0;0
-0.95;-1.22;0;1;0;0;1;1;0;0;1;0
1.03;-1.47;0;1;1;1;1;0;0;0;0;1
-1.08;-0.32;1;1;0;0;0;0;1;0;1;0
-1.35;-0.34;0;0;1;1;0;0;0;0;0;0
0.55;1.19;0;0;1;1;1;1;1;1;1;0
0.96;-1;1;1;1;1;0;1;1;0;0;0
0.62;1.41;1;1;0;0;1;0;1;1;1;0
-0.2;0.24;1;0;1;0;1;0;0;1;0;0
-0.67;1.07;0;1;1;0;0;1;1;0;1;0
-0.74;-0.79;0;0;0;1;1;0;0;1;1;0
0.21;-1.13;0;0;1;1;0;1;1;0;0;0
1.5;-0.99;1;1;0;1;0;0;1;1;1;0
-1.15;1.19;1;0;0;1;1;0;0;0;1;0
-0.27;-1.08;1;0;1;1;1;0;1;1;0;0
-0.47;0.91;0;1;0;0;0;0;1;0;0;0
1.57;-1.56;0;1;0;1;1;1;1;1;1;0
-0.27;-0.87;0;0;0;1;1;1;0;1;0;0
0.41;1.15;0;1;1;1;0;0;1;1;0;0
1.36;-0.07;1;1;1;1;1;1;0;1;1;0
-0.54;-0.61;1;0;1;0;1;1;1;1;0;0
-1.63;0.88;0;0;0;0;0;0;0;1;1;0
0.55;-1.41;0;1;1;1;0;0;0;0;1;0
-0.81;0.38;1;0;0;1;1;1;0;0;0;0
-1.49;-0.08;1;0;1;0;0;0;1;0;0;0
-0.95;0.98;0;0;1;0;0;0;1;0;0;0
-0.47;1.51;0;1;0;0;0;1;0;0;1;0
-1.01;-1.06;1;1;0;1;0;0;1;0;1;0
0.14;0.88;0;1;1;1;1;1;1;0;1;0
0.21;-0.05;1;1;1;0;0;0;0;0;0;1
0.01;0.9;0;1;0;1;1;1;0;0;0;0
1.5;1.01;0;0;1;1;1;0;1;1;0;0
1.16;-1.68;1;0;1;0;0;0;1;1;1;0
0.96;1.2;1;1;1;1;1;0;1;0;0;0
-0.13;-1.1;1;0;0;1;0;0;1;1;1;0
0.55;0.17;0;0;0;1;1;1;0;1;0;0
1.23;-1.4;0;0;1;1;1;0;1;1;1;0
-0.2;1.33;0;1;0;0;1;0;1;0;0;0
-0.47;-0.94;1;1;0;0;0;0;0;1;1;0
0.75;-1.18;0;0;0;1;0;0;1;1;0;0
1.57;-0.5;1;1;0;1;0;1;0;1;0;0
0.28;0.33;1;0;0;0;0;1;0;1;1;0
-0.67;-0.43;1;1;0;1;0;0;1;1;0;0
1.16;-0.58;1;0;0;0;1;0;1;1;0;0
0.21;1.08;0;1;1;1;0;0;1;0;1;0
1.7;1.11;1;1;0;1;1;0;1;0;0;0
0.55;1.2;0;0;1;1;0;1;0;1;0;0
-0.88;-0.04;1;0;0;0;1;0;0;1;1;0
0.35;-0.74;0;1;1;0;0;0;0;1;1;0
-1.22;-1;1;0;1;1;1;1;0;1;1;0
-1.22;-0.72;1;1;0;0;1;1;0;1;1;0
1.09;0.86;0;1;1;1;0;1;0;0;0;0
-0.95;-1.59;0;1;0;0;1;0;1;0;0;0
-1.35;1.02;0;0;0;1;1;0;1;1;1;0
-0.2;0.76;1;0;0;1;1;0;0;1;1;0
-0.54;0.64;1;0;0;1;0;0;1;1;1;0
0.14;-0.65;0;1;0;0;0;0;1;1;1;0
-1.56;-0.3;0;1;0;0;1;1;0;1;1;0
0.21;-0.15;1;1;1;1;0;1;0;0;0;0
-0.81;1.09;0;0;0;1;1;0;0;1;1;0
-1.69;0.17;1;1;1;1;1;1;0;1;1;0
-0.95;-0.12;1;0;0;0;1;0;1;1;1;0
-0.54;1.27;1;1;0;1;0;1;0;1;1;0
-1.35;-1.19;0;1;1;1;1;0;1;1;1;0
1.7;-1.27;1;1;1;0;1;1;1;1;1;0
0.35;0.34;1;1;1;0;1;0;0;1;1;0
-1.15;-1.71;1;0;0;1;0;0;0;0;1;0
0.89;-0.78;0;0;0;1;1;0;1;0;1;0
1.3;0.55;1;1;0;0;1;0;0;1;0;0
-1.29;-0.27;1;0;0;1;1;1;0;1;0;0
1.7;0.96;0;0;0;0;0;1;0;0;0;0
1.64;-0.38;1;1;1;0;0;0;0;1;1;0
-1.35;1.26;0;0;0;1;0;0;1;1;1;0
-1.35;-0.7;0;1;1;1;0;0;0;1;0;0
-1.22;-1.12;1;1;0;1;1;1;0;1;0;0
-0.47;1.49;0;0;1;1;0;1;1;0;0;0
-0.27;1.59;0;1;1;1;0;0;1;1;0;0
1.57;0.66;0;0;1;0;1;1;1;1;1;0
1.36;0.09;1;1;1;1;0;1;1;1;0;0
0.48;1.03;1;1;0;0;1;0;0;0;0;0
0.07;-0.37;0;0;1;0;1;1;1;1;1;0
1.36;0.32;1;1;1;1;0;0;1;0;1;0
1.36;0.56;1;1;1;1;1;1;1;0;0;0
-0.2;-1.31;0;0;1;0;0;0;1;1;1;0
0.62;-1.34;1;0;0;1;1;0;1;0;0;0
-1.15;0.89;0;1;1;1;1;0;0;0;0;0
0.07;1.15;0;0;0;0;0;0;0;0;1;0
0.35;0.19;1;0;1;1;1;0;0;0;0;0
-0.13;0.97;0;0;1;0;0;1;0;1;0;0
1.64;0.31;1;1;1;0;1;0;0;0;0;0
-0.47;0.91;1;0;0;0;0;1;0;1;0;0
-0.2;-1.16;1;1;0;0;1;1;1;0;1;0
0.01;1.31;0;1;0;1;0;0;1;1;1;0
-0.95;1.21;1;0;0;0;1;0;1;0;1;0
-0.4;1.04;0;1;0;0;1;1;0;0;0;0
0.41;1.03;1;0;1;1;1;0;1;1;1;0
-1.42;0.89;0;1;1;0;1;1;1;0;0;0
1.64;1.16;1;0;1;0;0;0;0;1;1;0
0.21;1.34;0;1;0;1;1;1;0;0;1;0
1.57;1.33;0;1;1;0;0;0;1;0;0;1
0.01;-0.45;1;1;0;1;1;0;0;0;0;0
-0.2;-1.31;1;1;0;1;0;1;0;0;1;0
1.23;1.66;1;1;0;1;1;0;1;1;1;0
-0.33;0.59;1;0;1;1;0;1;1;1;0;0
0.75;0.94;0;1;1;1;0;1;1;0;0;0
0.89;-0.2;1;1;1;1;1;0;1;0;0;0
0.82;-0.58;0;0;0;0;1;0;0;1;1;0
0.14;1.47;1;1;0;1;0;0;1;1;0;0
0.21;1.36;1;0;0;0;1;0;0;1;1;0
0.82;0.5;1;0;1;0;1;0;0;1;0;0
-0.95;-0.28;1;0;0;1;1;0;0;1;0;0
1.57;-0.26;0;0;0;0;0;0;0;1;0;0
-0.27;0.78;0;1;0;1;0;1;1;1;1;0
1.57;0.6;0;0;0;0;0;0;0;0;0;1
1.57;-0.15;1;1;0;0;0;1;1;1;0;0
0.82;1.13;1;0;0;0;1;0;0;0;0;0
-0.67;1.02;0;1;0;0;0;1;1;0;0;0
-1.29;0.57;0;1;0;0;1;1;1;0;1;0
-0.27;-1.38;0;0;0;0;0;0;0;0;1;0
1.09;-0.24;0;1;1;0;1;0;1;0;1;0
-1.49;-1.49;1;1;0;1;0;0;0;0;1;0
-1.22;-1.53;1;0;1;1;0;0;0;0;0;0
-0.67;-0.23;1;1;1;0;1;1;0;1;1;0
-1.56;1.26;0;0;1;1;0;1;1;0;1;0
0.62;1.41;0;0;1;0;1;0;1;0;1;0
-0.54;-0.3;1;0;0;0;1;1;1;1;1;0
1.57;-1.72;1;1;0;0;1;0;0;0;1;0
1.3;-1.05;0;0;1;0;1;1;1;0;0;0
0.07;-0.37;0;0;0;0;0;0;0;1;1;0
1.7;-1.68;0;0;1;0;0;1;0;0;0;1
0.48;-1.69;0;0;1;1;1;0;0;1;1;0
-1.69;0.01;0;1;0;0;0;1;1;0;0;0
1.03;-0.33;0;1;1;0;1;1;0;0;0;0
1.03;1.04;1;1;0;0;0;1;0;0;1;0
-1.01;-0.67;0;0;1;0;1;0;0;0;1;0
-0.81;-0.81;0;1;1;1;0;1;1;0;0;0
-1.29;1.44;1;0;0;1;1;0;1;0;1;0
0.21;-0.76;0;1;1;1;0;1;0;1;1;0
0.75;1.41;0;0;1;0;0;1;0;0;1;0
-0.2;-1.59;1;1;1;1;1;0;0;1;0;0
0.41;0.09;1;1;1;0;0;1;0;1;1;0
0.41;1.02;0;1;0;0;1;1;1;0;1;0
-1.56;-0.58;0;1;1;0;1;1;1;0;1;0
1.43;-1.14;1;1;1;1;1;1;1;0;1;0
1.23;0.07;0;0;1;1;0;1;1;0;0;0
0.89;0.5;0;0;0;1;0;1;0;1;1;0
1.23;0.84;0;1;1;1;0;1;0;1;0;0
-0.06;-1.33;0;1;0;1;0;1;1;0;0;0
-1.49;-1.46;0;0;0;0;1;0;1;1;0;0
-0.74;-1.22;1;1;1;0;0;0;0;1;1;0
0.55;0.11;1;1;0;1;0;1;1;0;0;0
-0.67;-1.58;0;0;0;1;0;0;0;1;0;0
0.35;1.11;1;0;1;1;1;0;0;0;1;0
-1.22;1.23;1;0;1;0;0;1;1;1;0;0
1.23;-0.66;0;0;1;1;1;0;1;0;1;0
0.21;1.63;1;1;1;0;1;1;1;1;1;0
0.62;-1.32;0;0;1;0;0;0;0;0;1;0
0.14;-0.67;0;0;0;0;1;1;1;1;0;0
0.07;-1.68;0;0;0;0;0;1;1;0;0;0
1.57;1.6;0;0;0;0;0;0;1;1;0;0
0.35;-0.83;1;0;1;1;0;0;1;0;0;1
1.5;-0.48;0;1;0;0;1;1;1;1;0;0
-0.67;-0.96;1;0;0;0;1;0;0;1;0;0
-0.61;0.11;1;1;1;0;0;1;0;1;1;0
-0.33;-1.42;1;1;0;1;1;0;0;0;0;0
0.28;-0.94;1;1;0;0;0;0;0;0;0;1
-0.06;0.98;1;1;0;0;0;0;0;1;1;0
1.03;-0.45;1;0;1;1;1;0;0;1;1;0
-1.69;-1.05;0;1;0;1;1;1;0;0;1;0
-0.47;0.6;1;1;0;1;0;1;1;1;1;0
0.14;0.23;0;0;0;1;0;0;0;0;1;0
1.57;0.26;1;0;0;1;0;0;0;0;0;1
1.43;0.79;0;0;0;1;0;0;0;0;0;1
0.48;0.36;0;1;1;1;0;0;0;0;1;0
0.21;1.49;1;0;0;1;0;0;0;0;0;0
0.89;-0.53;0;0;1;1;1;0;1;0;1;0
-1.69;1.1;0;1;1;1;1;0;1;0;1;0
-1.15;-1.02;0;1;1;1;1;1;0;0;0;0
0.82;-1.09;0;1;0;0;1;0;0;1;0;0
0.21;0.85;1;1;0;1;0;1;1;1;0;0
-0.2;-1.51;0;1;1;0;1;1;1;0;0;0
-0.4;-0.32;1;1;0;0;1;0;0;1;1;0
-1.15;-1.45;0;1;0;0;1;1;0;0;0;0
-0.47;0.9;0;1;0;1;1;1;0;0;0;0
-1.15;0.2;1;0;1;1;1;0;1;1;1;0
0.55;0.86;0;0;1;0;0;0;1;0;1;0
-0.54;1.42;1;1;1;0;0;0;0;1;1;0
1.43;0.43;0;1;1;1;0;0;0;1;0;0
-0.13;0.75;0;1;1;1;0;0;0;1;0;0
-1.63;-1.04;0;0;0;1;0;1;1;1;1;0
-0.4;-0.04;0;1;0;0;1;0;1;0;0;0
-0.61;-0.38;0;0;0;1;1;1;0;1;0;0
-1.49;-1.59;0;0;0;1;0;1;1;1;1;0
0.14;-1.32;1;1;1;1;0;1;1;0;1;0
0.96;-0.23;1;0;1;0;1;0;0;0;0;0
0.48;-0.86;0;0;1;0;1;0;1;1;0;0
-1.63;0.07;1;1;0;1;1;1;0;1;0;0
-0.74;0.13;0;1;0;0;0;1;0;0;1;0
-1.35;-0.91;1;1;0;1;1;1;1;1;0;0
1.5;1.22;0;0;0;1;0;1;1;1;0;0
1.5;-0.9;0;1;1;0;1;0;1;1;0;0
-1.29;1.21;1;0;1;0;1;1;0;1;1;0
0.21;-1.69;1;0;1;0;1;1;1;1;0;0
-0.47;-1.62;0;0;1;0;1;0;1;1;0;0
0.41;0.41;0;0;0;1;1;0;1;1;0;0
0.07;1.3;1;1;0;1;1;0;0;1;0;0
0.21;0.31;0;0;0;1;0;0;1;0;1;0
1.57;1.34;0;1;1;1;1;0;1;0;0;0
-0.47;-1.3;1;0;0;1;0;0;0;0;1;0
-1.29;-0.87;0;1;1;0;1;0;1;1;0;0
-1.22;-1.3;1;1;1;1;1;0;0;0;1;0
0.48;0;1;1;0;0;1;1;1;1;1;0
0.28;1.21;0;0;0;1;0;0;0;1;1;0
-0.47;0.7;0;1;1;1;0;0;0;1;1;0
1.43;0.66;1;0;0;0;1;0;0;0;1;0
-1.08;-1.12;0;0;0;1;1;1;1;0;1;0
-1.69;1.68;0;0;1;1;0;1;1;0;1;0
0.14;0.96;0;0;0;1;0;1;1;0;1;0
-0.88;1.38;0;0;0;1;0;1;0;0;0;0
-0.27;-1.1;0;0;1;0;0;0;1;1;0;0
-1.42;0.63;0;1;1;1;1;0;0;1;0;0
-0.06;-0.95;0;1;1;0;1;1;0;1;1;0
0.48;-0.29;1;1;0;0;0;1;0;0;0;0
-0.88;-0.96;1;0;0;0;1;1;1;0;0;0
1.23;1.16;1;1;0;1;1;1;1;0;0;0
-0.13;0.34;1;1;1;1;1;1;1;1;0;0
1.3;0.18;1;1;1;1;0;0;1;0;1;0
-1.01;0.27;0;1;0;0;1;1;0;1;0;0
-0.06;-0.46;0;0;0;0;0;1;0;0;1;0
-0.4;-1.31;1;0;0;1;0;0;0;0;1;0
-1.22;-0.44;1;1;0;0;0;1;0;1;0;0
0.41;1.38;1;0;0;1;0;0;1;1;0;0
1.03;0.56;1;1;0;0;0;0;1;1;0;0
0.07;1.57;0;0;1;0;1;1;1;0;0;0
0.01;1.57;0;1;1;0;1;0;0;1;1;0
0.69;0.69;0;1;1;0;0;1;1;1;0;0
0.75;-0.79;1;0;0;0;0;0;0;1;0;0
0.69;-0.67;1;0;0;1;0;0;1;1;1;0
-1.69;1.1;1;1;1;1;0;0;1;0;0;0
0.48;1.02;1;0;1;1;1;0;0;0;0;0
1.43;0.15;0;0;0;1;0;1;0;1;1;0
-1.35;-0.23;1;0;1;1;0;1;0;1;0;0
0.28;0.91;0;0;0;0;1;1;0;0;1;0
-1.42;0.2;1;0;1;1;0;1;0;1;1;0
1.23;0.65;0;1;1;1;0;0;1;1;1;0
0.69;-0.18;1;0;0;0;0;0;1;0;0;0
1.64;0.71;1;1;1;0;0;0;0;1;1;0
-0.06;-0.35;0;1;0;0;0;1;0;1;1;0
1.23;0.43;1;1;1;1;0;1;0;0;0;0
0.48;-1.07;1;1;1;1;0;0;0;1;0;0
-0.61;0.09;1;1;0;0;0;0;0;1;1;0
-1.01;1.41;1;1;0;1;0;0;0;0;0;0
-0.54;-1.59;1;0;0;0;1;1;0;0;0;0
1.23;-0.98;0;1;1;0;1;1;0;0;0;0
-0.81;0.25;0;0;1;1;0;0;0;1;1;0
1.64;-0.01;1;1;1;0;0;0;0;0;0;1
1.09;1.54;1;0;1;0;1;0;1;0;0;0
0.41;-1.47;1;0;1;0;1;0;0;1;1;0
-0.67;-0.51;0;1;1;1;1;0;0;1;1;0
-0.81;-1.6;1;0;0;1;0;0;1;1;1;0
-0.4;0.34;0;0;0;0;0;1;0;1;1;0
1.7;1.35;1;1;0;1;0;1;1;1;1;0
-0.06;1.07;0;0;1;0;0;0;1;0;0;0
1.7;-1.11;0;0;1;1;0;1;0;1;0;0
-0.81;0.09;0;0;1;1;1;0;0;0;1;0
-0.33;-0.74;0;1;1;0;0;1;0;1;1;0
0.75;-1;1;0;0;0;0;0;0;1;1;0
1.64;-1.65;0;0;1;1;1;1;0;0;1;0
1.23;0.01;1;1;1;1;0;1;1;0;1;0
-1.01;1.48;1;1;0;0;1;0;0;1;1;0
0.35;-1.16;0;0;0;1;0;1;0;0;1;0
-0.61;-0.51;0;1;1;1;0;0;1;0;1;0
1.36;-0.41;1;0;0;0;0;0;1;0;0;1
0.62;0.33;1;1;1;1;0;0;0;1;1;0
1.36;1.5;0;0;0;1;1;0;0;1;1;0
0.55;1.67;1;0;0;1;1;1;1;0;0;0
-1.42;1.53;0;1;1;0;0;0;1;1;0;0
0.82;1.62;0;0;1;0;1;0;0;0;1;0
-1.69;0.5;0;1;1;1;0;1;1;0;0;0
0.48;-0.12;1;1;0;0;0;1;1;0;0;0
0.14;1.39;1;1;1;1;0;0;0;0;0;0
0.21;1.17;0;0;1;1;1;1;0;0;0;0
-0.47;-1.22;1;1;1;1;0;0;0;1;1;0
0.41;-0.27;0;1;1;1;1;0;0;1;0;0
0.82;0.21;1;0;0;1;1;0;0;0;0;0
1.36;0.46;1;0;1;1;1;0;1;1;1;0
-0.27;-1.24;0;1;0;0;0;0;1;1;0;0
0.48;-1.45;0;1;1;0;0;0;0;0;0;1
1.7;1.1;0;0;1;1;0;1;1;0;1;0
0.21;-0.18;0;1;0;0;0;1;1;0;0;0
0.41;-0.22;0;0;1;0;0;0;0;0;1;0
-1.69;-0.24;0;0;1;1;1;1;1;1;0;0
0.01;1.05;1;0;1;1;0;0;1;0;1;0
-1.69;-0.15;0;0;1;0;1;1;0;1;1;0
-0.13;1.05;0;1;1;1;0;0;0;0;0;1
-0.4;1.13;1;1;0;0;0;0;1;1;0;0
0.62;0.03;0;0;1;1;0;0;1;0;0;1
0.01;1.12;0;1;1;0;0;0;1;0;0;0
-0.27;-1.61;1;0;0;0;1;1;0;0;1;0
-1.63;-0.58;1;1;0;1;0;1;1;0;0;0
0.69;0.89;0;0;0;1;1;0;0;0;1;0
-1.35;0.22;1;0;0;0;0;0;0;1;1;0
0.89;-1.59;1;0;1;1;1;1;0;0;0;0
-0.95;-1.06;0;0;1;1;0;0;1;0;0;1
-1.29;-1.06;0;0;0;0;0;1;0;1;0;0
0.28;-0.76;1;0;1;1;1;0;0;1;1;0
-0.95;-1.04;0;0;0;0;0;1;1;1;1;0
-1.22;1.05;1;0;0;1;0;0;1;0;1;0
-1.69;-0.85;0;0;0;1;0;0;0;1;1;0
-0.61;-0.76;1;1;0;0;1;1;1;1;0;0
-0.74;-0.59;1;0;0;1;0;0;1;1;1;0
-1.15;1.62;1;1;0;0;1;0;1;0;1;0
-0.81;-0.77;0;0;0;0;1;0;1;1;0;0
1.3;-1.16;1;1;0;1;1;1;0;1;1;0
1.09;1.04;0;0;0;0;1;0;1;1;0;0
-0.54;1.55;0;1;0;0;0;0;0;0;1;0
-1.08;1.44;0;0;1;0;1;1;1;0;0;0
0.48;1.45;1;0;0;0;1;1;0;1;1;0
-0.54;1.48;1;1;1;1;1;1;1;1;1;0
-0.47;-1.4;1;0;0;1;1;1;0;0;0;0
0.55;1.26;0;0;1;0;1;0;1;1;0;0
-1.29;-1.14;0;1;1;1;1;1;1;0;0;0
0.41;-0.32;1;1;1;0;0;1;0;1;0;0
-0.4;-1.17;0;0;0;1;1;1;0;1;1;0
1.36;0.37;1;0;0;0;1;0;0;0;0;0
-0.95;0.46;1;0;0;1;0;1;0;1;1;0
-0.61;0.01;0;1;1;1;0;1;1;1;1;0
-0.27;1.41;0;1;0;1;1;0;1;1;1;0
0.96;0.46;0;1;0;1;1;1;1;1;0;0
0.82;1.28;1;1;0;1;1;0;1;1;1;0
1.16;-0.26;0;1;0;1;1;0;1;0;1;0
0.89;-0.41;1;1;0;0;1;1;1;1;0;0
1.64;-0.7;0;0;1;0;1;0;0;1;0;0
-1.35;-1.3;0;1;1;1;0;0;1;0;0;0
1.3;-1.25;0;0;0;1;1;0;0;0;1;0
0.14;0.23;1;1;1;0;1;1;1;0;1;0
-1.35;1.56;0;0;1;0;1;0;1;0;0;0
-0.88;-1.23;1;1;0;1;0;0;1;1;0;0
-0.47;-0.56;0;1;0;0;1;0;1;0;1;0
1.09;1.67;1;1;0;0;1;1;0;0;1;0
1.64;0.19;1;0;0;0;0;1;1;1;0;0
1.7;-0.17;1;1;0;0;0;1;1;0;0;0
-0.67;0.92;1;0;1;0;0;1;0;0;1;0
0.21;0.95;1;1;0;1;0;1;0;0;0;0
-1.49;-0.18;0;0;0;1;0;0;0;1;0;0
1.16;1;1;0;1;1;1;0;0;1;0;0
1.7;1.24;1;0;0;1;1;1;0;0;1;0
-0.88;0.9;1;0;0;1;0;1;0;0;1;0
0.21;0.59;0;0;1;0;0;1;0;1;1;0
0.82;-1.54;0;1;1;0;1;0;1;0;0;0
1.03;-0.74;0;0;0;0;0;1;0;1;0;0
-0.4;-0.27;0;1;1;0;0;1;0;0;1;0
-0.67;1;1;1;1;0;0;0;0;0;0;0
0.35;-0.52;1;1;1;1;0;0;0;0;0;1
0.35;1.23;0;1;0;0;1;1;1;0;0;0
0.35;0.67;0;1;0;1;0;1;0;1;0;0
0.82;1.27;1;1;1;0;0;1;1;1;1;0
-1.69;-0.82;0;0;1;1;0;0;0;1;0;0
-0.81;0.54;0;0;0;0;0;0;1;1;0;0
-1.15;-0.54;0;0;0;0;0;1;0;0;0;0
0.14;1.21;0;1;1;0;0;0;1;1;1;0
0.62;-0.92;0;0;1;0;0;1;0;0;1;0
1.23;-1.27;1;0;0;0;1;0;1;1;1;0
1.5;-0.69;0;1;1;1;0;1;1;0;1;0
-1.35;-0.59;0;0;1;1;1;1;1;0;1;0
-1.49;-0.06;0;1;0;0;0;1;1;1;0;0
0.07;1.01;1;0;0;1;1;0;0;1;0;0
-1.08;0.29;0;1;0;1;1;1;0;1;0;0
0.89;1.71;1;1;1;1;1;1;0;0;0;0
-0.95;-0.82;0;1;1;1;0;0;1;0;0;0
-1.01;0.78;0;0;0;0;1;0;0;0;0;0
1.16;1.15;0;1;0;0;1;1;1;1;1;0
-1.15;0.14;0;1;1;0;1;0;1;1;1;0
-0.33;1.15;1;0;0;0;0;1;0;1;1;0
0.01;1.59;1;0;1;0;1;1;1;0;0;0
0.62;0.02;1;0;1;1;0;0;1;0;1;0
1.23;0.81;1;1;0;0;1;0;1;0;1;0
-0.81;0.19;0;1;0;0;0;1;0;1;1;0
-0.2;-1.11;1;1;1;1;0;1;0;0;0;0
-1.56;-0.89;1;1;1;1;0;1;0;0;1;0
1.23;0.6;1;1;0;1;1;1;0;1;1;0
1.7;-0.83;0;1;1;0;0;1;1;0;0;1
1.5;1.52;0;1;1;1;1;0;1;1;1;0
-0.88;0.67;1;0;1;0;1;0;0;1;0;0
1.03;-1.41;1;1;1;0;0;0;0;1;0;0
0.35;-0.79;1;0;0;1;0;1;1;1;0;0
